movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning,poster_url,director,overview
movie_0431,Doctor Zhivago,Movie,Drama,Romance,1965,197.0,A,English,USA,8.0,,111722000.0,,,False,2015-08-28,False,https://m.media-amazon.com/images/M/MV5BNzdmZTk4MTktZmExNi00OWEwLTgxZDctNTE4NWMwNjc1Nzg2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,David Lean,"The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution."
movie_0432,Per un pugno di dollari,Movie,Action,Drama,1964,99.0,A,Italian,Italy,8.0,,14500000.0,,,False,2021-06-30,False,https://m.media-amazon.com/images/M/MV5BYjA1MGVlMGItNzgxMC00OWY4LWI4YjEtNTNmYWIzMGUxOGQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Sergio Leone,"A wandering gunfighter plays two rival families against each other in a town torn apart by greed, pride, and revenge."
movie_0433,8½,Movie,Drama,,1963,138.0,Not Rated,Italian,Italy,8.0,,50690.0,,,False,2023-04-02,False,https://m.media-amazon.com/images/M/MV5BMTQ4MTA0NjEzMF5BMl5BanBnXkFtZTgwMDg4NDYxMzE@._V1_SX600.jpg,Federico Fellini,A harried movie director retreats into his memories and fantasies.
movie_0434,Vivre sa vie: Film en douze tableaux,Movie,Drama,,1962,80.0,Not Rated,French,France,8.0,,,,,False,2021-01-29,False,https://m.media-amazon.com/images/M/MV5BNjMyZmI5NmItY2JlMi00NzU3LWI5ZGItZjhkOTE0YjEyN2Q4XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX600.jpg,Jean-Luc Godard,Twelve episodic tales in the life of a Parisian woman and her slow descent into prostitution.
movie_0435,The Hustler,Movie,Drama,Sport,1961,134.0,A,English,USA,8.0,,8284000.0,,,False,2015-09-07,False,https://m.media-amazon.com/images/M/MV5BNjhjODI2NTItMGE1ZS00NThiLWE1MmYtOWE3YzcyNzY1MTJlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX600.jpg,Robert Rossen,An up-and-coming pool player plays a long-time champion in a single high-stakes match.
movie_0436,La dolce vita,Movie,Comedy,Drama,1960,174.0,A,Italian,Italy,8.0,,19516000.0,,,False,2023-05-22,False,https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Federico Fellini,A series of stories following a week in the life of a philandering paparazzo journalist living in Rome.
movie_0437,Rio Bravo,Movie,Action,Drama,1959,141.0,Passed,English,USA,8.0,,12535000.0,,,False,2018-07-08,False,https://m.media-amazon.com/images/M/MV5BZDVhMTk1NjUtYjc0OS00OTE1LTk1NTYtYWMzMDI5OTlmYzU2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Howard Hawks,"A small-town sheriff in the American West enlists the help of a cripple, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy."
movie_0438,Anatomy of a Murder,Movie,Crime,Drama,1959,161.0,Not Rated,English,USA,8.0,,11900000.0,,,False,2015-08-23,True,https://m.media-amazon.com/images/M/MV5BMzM0MzE2ZTAtZTBjZS00MTk5LTg5OTEtNjNmYmQ5NzU2OTUyXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX600.jpg,Otto Preminger,"In a murder trial, the defendant says he suffered temporary insanity after the victim raped his wife. What is the truth, and will he win his case?"
movie_0439,Touch of Evil,Movie,Crime,Drama,1958,95.0,PG-13,English,USA,8.0,,2237659.0,,,False,2015-07-25,True,https://m.media-amazon.com/images/M/MV5BOTA1MjA3M2EtMmJjZS00OWViLTkwMTEtM2E5ZDk0NTAyNGJiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX600.jpg,Orson Welles,"A stark, perverse story of murder, kidnapping, and police corruption in a Mexican border town."
movie_0440,Cat on a Hot Tin Roof,Movie,Drama,,1958,108.0,A,English,USA,8.0,,17570324.0,,,False,2021-07-20,False,https://m.media-amazon.com/images/M/MV5BMzFhNTMwNDMtZjY3Yy00NzY3LWI1ZWQtZTQxMWJmODVhZWFkXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX600.jpg,Richard Brooks,Brick is an alcoholic ex-football player who drinks his days away and resists the affections of his wife. A reunion with his terminal father jogs a host of memories and revelations for both father and son.
movie_0441,Sweet Smell of Success,Movie,Drama,Film-Noir,1957,96.0,Approved,English,USA,8.0,,,,,False,2020-05-06,False,https://m.media-amazon.com/images/M/MV5BMjE5NTU3YWYtOWIxNi00YWZhLTg2NzktYzVjZWY5MDQ4NzVlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Alexander Mackendrick,Powerful but unethical Broadway columnist J.J. Hunsecker coerces unscrupulous press agent Sidney Falco into breaking up his sister's romance with a jazz musician.
movie_0442,The Killing,Movie,Crime,Drama,1956,84.0,Approved,English,USA,8.0,,,,,False,2020-08-21,True,https://m.media-amazon.com/images/M/MV5BMDE5ZjAwY2YtOWM5Yi00ZWNlLWE5ODQtYjA4NzA1NGFkZDU5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Stanley Kubrick,Crook Johnny Clay assembles a five man team to plan and execute a daring race-track robbery.
movie_0443,The Night of the Hunter,Movie,Crime,Drama,1955,92.0,Not Rated,English,USA,8.0,,654000.0,,,False,2025-04-23,True,https://m.media-amazon.com/images/M/MV5BYTNjN2M2MzYtZGEwMi00Mzc5LWEwYTMtODM1ZmRiZjFiNTU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Charles Laughton,"A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid the $10,000 he'd stolen in a robbery."
movie_0444,La Strada,Movie,Drama,,1954,108.0,Not Rated,Italian,Italy,8.0,,,,,False,2024-07-24,False,https://m.media-amazon.com/images/M/MV5BYjUyOGMyMTQtYTM5Yy00MjFiLTk2OGItMWYwMDc2YmM1YzhiXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX600.jpg,Federico Fellini,"A care-free girl is sold to a traveling entertainer, consequently enduring physical and emotional pain along the way."
movie_0445,Les diaboliques,Movie,Crime,Drama,1955,117.0,Not Rated,English,USA,8.0,,,,,False,2020-12-15,True,https://m.media-amazon.com/images/M/MV5BMGJmNmU5OTAtOTQyYy00MmM3LTk4MzUtMGFiZDYzODdmMmU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX600.jpg,Henri-Georges Clouzot,The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.
movie_0446,Stalag 17,Movie,Comedy,Drama,1953,120.0,Not Rated,English,USA,8.0,,,,,False,2016-10-06,False,https://m.media-amazon.com/images/M/MV5BNDMyNGU0NjUtNTIxMC00ZmU2LWE0ZGItZTdkNGVlODI2ZDcyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Billy Wilder,"When two escaping American World War II prisoners are killed, the German P.O.W. camp barracks black marketeer, J.J. Sefton, is suspected of being an informer."
movie_0447,Roman Holiday,Movie,Comedy,Romance,1953,118.0,Not Rated,English,USA,8.0,,,,,False,2015-08-21,False,https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,William Wyler,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.
movie_0448,A Streetcar Named Desire,Movie,Drama,,1951,122.0,A,English,USA,8.0,,8000000.0,,,False,2025-10-10,False,https://m.media-amazon.com/images/M/MV5BNzk2M2Y3MzYtNGMzMi00Y2FjLTkwODQtNmExYWU3ZWY3NzExXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX600.jpg,Elia Kazan,Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.
movie_0449,In a Lonely Place,Movie,Drama,Film-Noir,1950,94.0,Not Rated,English,USA,8.0,,,,,False,2020-09-11,False,https://m.media-amazon.com/images/M/MV5BNjRmZjcwZTQtYWY0ZS00ODAwLTg4YTktZDhlZDMwMTM1MGFkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Nicholas Ray,"A potentially violent screenwriter is a murder suspect until his lovely neighbor clears him. However, she soon starts to have her doubts."
movie_0450,Kind Hearts and Coronets,Movie,Comedy,Crime,1949,106.0,U,English,USA,8.0,,,,,False,2015-11-25,True,https://m.media-amazon.com/images/M/MV5BZjc1Yzc0ZmItMzU1OS00OWVlLThmYTctMWNlYmFlMjkxMzc0XkEyXkFqcGdeQXVyNTA1NjYyMDk@._V1_SX600.jpg,Robert Hamer,A distant poor relative of the Duke D'Ascoyne plots to inherit the title by murdering the eight other heirs who stand ahead of him in the line of succession.
movie_0451,Rope,Movie,Crime,Drama,1948,80.0,A,English,USA,8.0,,,,,False,2024-07-19,True,https://m.media-amazon.com/images/M/MV5BYWFjMDNlYzItY2VlMS00ZTRkLWJjYTEtYjI5NmFlMGE3MzQ2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Alfred Hitchcock,Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.
movie_0452,Out of the Past,Movie,Crime,Drama,1947,97.0,Not Rated,English,USA,8.0,,,,,False,2017-01-31,True,https://m.media-amazon.com/images/M/MV5BMDE0MjYxYmMtM2VhMC00MjhiLTg5NjItMDkzZGM5MGVlYjMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,Jacques Tourneur,"A private eye escapes his past to run a gas station in a small town, but his past catches up with him. Now he must return to the big city world of danger, corruption, double crosses and duplicitous dames."
movie_0453,Brief Encounter,Movie,Drama,Romance,1945,86.0,U,English,USA,8.0,,,,,False,2015-10-08,False,https://m.media-amazon.com/images/M/MV5BYWQ0MGNjOTYtMWJlNi00YWMxLWFmMzktYjAyNTVkY2U1NWNhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,David Lean,"Meeting a stranger in a railway station, a woman is tempted to cheat on her husband."
movie_0454,Laura,Movie,Drama,Film-Noir,1944,88.0,Passed,English,USA,8.0,,4360000.0,,,False,2021-09-03,False,https://m.media-amazon.com/images/M/MV5BYjkxOGM5OTktNTRmZi00MjhlLWE2MDktNzY3NjY3NmRjNDUyXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX600.jpg,Otto Preminger,A police detective falls in love with the woman whose murder he is investigating.
movie_0455,The Best Years of Our Lives,Movie,Drama,Romance,1946,170.0,Approved,English,USA,8.0,,23650000.0,,,False,2015-10-06,False,https://m.media-amazon.com/images/M/MV5BY2RmNTRjYzctODI4Ni00MzQyLWEyNTAtNjU0N2JkMTNhNjJkXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX600.jpg,William Wyler,Three World War II veterans return home to small-town America to discover that they and their families have been irreparably changed.
movie_0456,Arsenic and Old Lace,Movie,Comedy,Crime,1942,118.0,Not Rated,English,USA,8.0,,,,,False,2022-07-28,True,https://m.media-amazon.com/images/M/MV5BZDVlNTBjMjctNjAzNS00ZGJhLTg2NzMtNzIwYTIzYTBiMDkyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX600.jpg,Frank Capra,A writer of books on the futility of marriage risks his reputation when he decides to get married. Things get even more complicated when he learns on his wedding day that his beloved maiden aunts are habitual murderers.
movie_0457,The Maltese Falcon,Movie,Film-Noir,Mystery,1941,100.0,Not Rated,English,USA,8.0,,2108060.0,,,False,2024-08-31,False,https://m.media-amazon.com/images/M/MV5BZjIwNGM1ZTUtOThjYS00NDdiLTk2ZDYtNGY5YjJkNzliM2JjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@._V1_SX600.jpg,John Huston,"A private detective takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette."
movie_0458,The Grapes of Wrath,Movie,Drama,History,1940,129.0,Passed,English,USA,8.0,,55000.0,,,False,2017-08-21,False,https://m.media-amazon.com/images/M/MV5BNzJiOGI2MjctYjUyMS00ZjkzLWE2ZmUtOTg4NTZkOTNhZDc1L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX600.jpg,John Ford,"A poor Midwest family is forced off their land. They travel to California, suffering the misfortunes of the homeless in the Great Depression."
movie_0459,The Wizard of Oz,Movie,Adventure,Family,1939,102.0,U,English,USA,8.0,,2076020.0,,,False,2019-07-12,False,https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_SX600.jpg,Victor Fleming,Dorothy Gale is swept away from a farm in Kansas to a magical land of Oz in a tornado and embarks on a quest with her new friends to see the Wizard who can help her return home to Kansas and help her friends as well.
movie_0460,La règle du jeu,Movie,Comedy,Drama,1939,110.0,Not Rated,French,France,8.0,,,,,False,2016-05-06,False,https://m.media-amazon.com/images/M/MV5BYTE4NjYxMGEtZmQxZi00YWVmLWJjZTctYTJmNDFmZGEwNDVhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX600.jpg,Jean Renoir,"A bourgeois life in France at the onset of World War II, as the rich and their poor servants meet up at a French chateau."
movie_0461,The Thin Man,Movie,Comedy,Crime,1934,91.0,TV-PG,English,USA,8.0,,,,,False,2025-07-23,True,https://m.media-amazon.com/images/M/MV5BYmFlOWMwMjAtMDMyMC00N2JjLTllODUtZjY3YWU3NGRkM2I2L2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX600.jpg,W.S. Van Dyke,"Former detective Nick Charles and his wealthy wife Nora investigate a murder case, mostly for the fun of it."
movie_0462,All Quiet on the Western Front,Movie,Drama,War,1930,152.0,U,English,USA,8.0,,3270000.0,,,False,2024-12-25,True,https://m.media-amazon.com/images/M/MV5BMzg2MWQ4MDEtOGZlNi00MTg0LWIwMjQtYWY5NTQwYmUzMWNmXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_SX600.jpg,Lewis Milestone,"A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror."
movie_0463,Bronenosets Potemkin,Movie,Drama,History,1925,75.0,Not Rated,Russian,Soviet Union,8.0,,50970.0,,,False,2021-05-22,False,"https://m.media-amazon.com/images/M/MV5BMTEyMTQzMjQ0MTJeQTJeQWpwZ15BbWU4MDcyMjg4OTEx._V1_UY98_CR1,0,67,98_AL_.jpg@._V1_SX600.jpg",Sergei M. Eisenstein,"In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre."
movie_0464,Knives Out,Movie,Comedy,Crime,2019,130.0,UA,English,USA,7.9,,165359751.0,,,False,2017-10-05,True,https://m.media-amazon.com/images/M/MV5BMGUwZjliMTAtNzAxZi00MWNiLWE2NzgtZGUxMGQxZjhhNDRiXkEyXkFqcGdeQXVyNjU1NzU3MzE@._V1_SX600.jpg,Rian Johnson,"A detective investigates the death of a patriarch of an eccentric, combative family."
movie_0465,Dil Bechara,Movie,Comedy,Drama,2020,101.0,UA,English,USA,7.9,,,,,False,2021-06-29,False,https://m.media-amazon.com/images/M/MV5BNmI0MTliMTAtMmJhNC00NTJmLTllMzQtMDI3NzA1ODMyZWI1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX600.jpg,Mukesh Chhabra,"The emotional journey of two hopelessly in love youngsters, a young girl, Kizie, suffering from cancer, and a boy, Manny, whom she meets at a support group."
movie_0466,Manbiki kazoku,Movie,Crime,Drama,2018,121.0,A,English,USA,7.9,,3313513.0,,,False,2021-09-01,True,https://m.media-amazon.com/images/M/MV5BYWZmOTY0MDAtMGRlMS00YjFlLWFkZTUtYmJhYWNlN2JjMmZkXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX600.jpg,Hirokazu Koreeda,A family of small-time crooks take in a child they find outside in the cold.
movie_0467,Marriage Story,Movie,Comedy,Drama,2019,137.0,U,English,USA,7.9,,2000000.0,,,True,2015-06-12,False,https://m.media-amazon.com/images/M/MV5BZGVmY2RjNDgtMTc3Yy00YmY0LTgwODItYzBjNWJhNTRlYjdkXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX600.jpg,Noah Baumbach,Noah Baumbach's incisive and compassionate look at a marriage breaking up and a family staying together.
movie_0468,Call Me by Your Name,Movie,Drama,Romance,2017,132.0,UA,English,USA,7.9,,18095701.0,,,False,2021-12-11,False,https://m.media-amazon.com/images/M/MV5BNDk3NTEwNjc0MV5BMl5BanBnXkFtZTgwNzYxNTMwMzI@._V1_SX600.jpg,Luca Guadagnino,"In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant."
movie_0469,"I, Daniel Blake",Movie,Drama,,2016,100.0,UA,English,USA,7.9,,258168.0,,,False,2015-12-02,False,https://m.media-amazon.com/images/M/MV5BMTQ4NTMzMTk4NV5BMl5BanBnXkFtZTgwNTU5MjE4MDI@._V1_SX600.jpg,Ken Loach,"After having suffered a heart-attack, a 59-year-old carpenter must fight the bureaucratic forces of the system in order to receive Employment and Support Allowance."
movie_0470,Isle of Dogs,Movie,Animation,Adventure,2018,101.0,U,English,USA,7.9,,32015231.0,,,False,2019-09-14,False,"https://m.media-amazon.com/images/M/MV5BZDQwOWQ2NmUtZThjZi00MGM0LTkzNDctMzcyMjcyOGI1OGRkXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_UX67_CR0,0,67,98_AL_.jpg@._V1_SX600.jpg",Wes Anderson,"Set in Japan, Isle of Dogs follows a boy's odyssey in search of his lost dog."
movie_0471,Hunt for the Wilderpeople,Movie,Adventure,Comedy,2016,101.0,UA,English,USA,7.9,,5202582.0,,,False,2022-05-16,False,https://m.media-amazon.com/images/M/MV5BMjI1MDQ2MDg5Ml5BMl5BanBnXkFtZTgwMjc2NjM5ODE@._V1_SX600.jpg,Taika Waititi,A national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild New Zealand bush.
movie_0472,Captain Fantastic,Movie,Comedy,Drama,2016,118.0,R,English,USA,7.9,,5875006.0,,,False,2021-07-18,False,https://m.media-amazon.com/images/M/MV5BMjE5OTM0OTY5NF5BMl5BanBnXkFtZTgwMDcxOTQ3ODE@._V1_SX600.jpg,Matt Ross,"In the forests of the Pacific Northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent."
movie_0473,Sing Street,Movie,Comedy,Drama,2016,106.0,PG-13,English,USA,7.9,,3237118.0,,,False,2021-05-04,False,https://m.media-amazon.com/images/M/MV5BMjEzODA3MDcxMl5BMl5BanBnXkFtZTgwODgxNDk3NzE@._V1_SX600.jpg,John Carney,A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.
movie_0474,Thor: Ragnarok,Movie,Action,Adventure,2017,130.0,UA,English,USA,7.9,,315058289.0,,,False,2020-11-11,False,https://m.media-amazon.com/images/M/MV5BMjMyNDkzMzI1OF5BMl5BanBnXkFtZTgwODcxODg5MjI@._V1_SX600.jpg,Taika Waititi,"Imprisoned on the planet Sakaar, Thor must race against time to return to Asgard and stop Ragnarök, the destruction of his world, at the hands of the powerful and ruthless villain Hela."
movie_0475,Nightcrawler,Movie,Crime,Drama,2014,117.0,A,English,USA,7.9,,32381218.0,,,False,2018-07-19,True,https://m.media-amazon.com/images/M/MV5BN2U1YzdhYWMtZWUzMi00OWI1LWFkM2ItNWVjM2YxMGQ2MmNhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX600.jpg,Dan Gilroy,"When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story."
movie_0476,Jojo Rabbit,Movie,Comedy,Drama,2019,108.0,UA,English,USA,7.9,,349555.0,,,False,2025-06-25,False,https://m.media-amazon.com/images/M/MV5BZjU0Yzk2MzEtMjAzYy00MzY0LTg2YmItM2RkNzdkY2ZhN2JkXkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX600.jpg,Taika Waititi,A young boy in Hitler's army finds out his mother is hiding a Jewish girl in their home.
movie_0477,Arrival,Movie,Drama,Sci-Fi,2016,116.0,UA,English,USA,7.9,,100546139.0,,,False,2017-12-04,False,"https://m.media-amazon.com/images/M/MV5BMTExMzU0ODcxNDheQTJeQWpwZ15BbWU4MDE1OTI4MzAy._V1_UX67_CR0,0,67,98_AL_.jpg@._V1_SX600.jpg",Denis Villeneuve,A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecrafts appear around the world.
movie_0478,Star Wars: Episode VII - The Force Awakens,Movie,Action,Adventure,2015,138.0,U,English,USA,7.9,,936662225.0,,,False,2017-04-16,False,https://m.media-amazon.com/images/M/MV5BOTAzODEzNDAzMl5BMl5BanBnXkFtZTgwMDU1MTgzNzE@._V1_SX600.jpg,J.J. Abrams,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace."
movie_0479,Before Midnight,Movie,Drama,Romance,2013,109.0,R,English,USA,7.9,,8114627.0,,,False,2022-07-06,False,https://m.media-amazon.com/images/M/MV5BMjA5NzgxODE2NF5BMl5BanBnXkFtZTcwNTI1NTI0OQ@._V1_SX600.jpg,Richard Linklater,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.
movie_0480,X-Men: Days of Future Past,Movie,Action,Adventure,2014,132.0,UA,English,USA,7.9,,233921534.0,,,False,2023-01-12,False,https://m.media-amazon.com/images/M/MV5BZGIzNWYzN2YtMjcwYS00YjQ3LWI2NjMtOTNiYTUyYjE2MGNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX600.jpg,Bryan Singer,The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.
movie_0481,Bir Zamanlar Anadolu'da,Movie,Crime,Drama,2011,157.0,Not Rated,English,USA,7.9,,138730.0,,,False,2018-07-10,True,https://m.media-amazon.com/images/M/MV5BYTRkMDRiYmEtNGM4YS00NzM3LWI4MTMtYzk1MmVjMjM3ODg1XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX600.jpg,Nuri Bilge Ceylan,A group of men set out in search of a dead body in the Anatolian steppes.
movie_0482,The Artist,Movie,Comedy,Drama,2011,100.0,U,English,USA,7.9,,44671682.0,,,False,2017-09-04,False,https://m.media-amazon.com/images/M/MV5BMDUyZWU5N2UtOWFlMy00MTI0LTk0ZDYtMzFhNjljODBhZDA5XkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_SX600.jpg,Michel Hazanavicius,An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.
movie_0483,Edge of Tomorrow,Movie,Action,Adventure,2014,113.0,UA,English,USA,7.9,,100206256.0,,,False,2017-12-23,False,https://m.media-amazon.com/images/M/MV5BMTc5OTk4MTM3M15BMl5BanBnXkFtZTgwODcxNjg3MDE@._V1_SX600.jpg,Doug Liman,"A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies."
movie_0484,Amour,Movie,Drama,Romance,2012,127.0,UA,English,USA,7.9,,6739492.0,,,False,2019-06-10,False,https://m.media-amazon.com/images/M/MV5BMTk1NTc3NDc4MF5BMl5BanBnXkFtZTcwNjYwNDk0OA@._V1_SX600.jpg,Michael Haneke,"Georges and Anne are an octogenarian couple. They are cultivated, retired music teachers. Their daughter, also a musician, lives in Britain with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested."
movie_0485,The Irishman,Movie,Biography,Crime,2019,209.0,R,English,USA,7.9,,7000000.0,,,True,2016-06-20,True,https://m.media-amazon.com/images/M/MV5BMGUyM2ZiZmUtMWY0OC00NTQ4LThkOGUtNjY2NjkzMDJiMWMwXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX600.jpg,Martin Scorsese,"An old man recalls his time painting houses for his friend, Jimmy Hoffa, through the 1950-70s."
movie_0486,Un prophète,Movie,Crime,Drama,2009,155.0,A,French,France,7.9,,2084637.0,,,False,2022-07-14,True,https://m.media-amazon.com/images/M/MV5BMTUyMjQ1MTY5OV5BMl5BanBnXkFtZTcwNzY5NjExMw@._V1_SX600.jpg,Jacques Audiard,A young Arab man is sent to a French prison.
movie_0487,Moon,Movie,Drama,Mystery,2009,97.0,R,English,USA,7.9,,5009677.0,,,False,2022-03-28,False,https://m.media-amazon.com/images/M/MV5BMTgzODgyNTQwOV5BMl5BanBnXkFtZTcwNzc0NTc0Mg@._V1_SX600.jpg,Duncan Jones,"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems."
movie_0488,Låt den rätte komma in,Movie,Crime,Drama,2008,114.0,R,Swedish,Sweden,7.9,,2122065.0,,,False,2018-05-13,True,https://m.media-amazon.com/images/M/MV5BOWM4NTY2NTMtZDZlZS00NTgyLWEzZDMtODE3ZGI1MzI3ZmU5XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX600.jpg,Tomas Alfredson,"Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl."
movie_0489,District 9,Movie,Action,Sci-Fi,2009,112.0,A,English,USA,7.9,,115646235.0,,,False,2020-02-16,False,https://m.media-amazon.com/images/M/MV5BYmQ5MzFjYWMtMTMwNC00ZGU5LWI3YTQtYzhkMGExNGFlY2Q0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX600.jpg,Neill Blomkamp,Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.
movie_0490,The Wrestler,Movie,Drama,Sport,2008,109.0,UA,English,USA,7.9,,26236603.0,,,False,2018-07-19,False,https://m.media-amazon.com/images/M/MV5BMTc5MjYyOTg4MF5BMl5BanBnXkFtZTcwNDc2MzQwMg@._V1_SX600.jpg,Darren Aronofsky,"A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle."
movie_0491,Jab We Met,Movie,Comedy,Drama,2007,138.0,U,English,USA,7.9,,410800.0,,,False,2025-06-02,False,https://m.media-amazon.com/images/M/MV5BYmIzYmY4MGItM2I4YS00OWZhLWFmMzQtYzI2MWY1MmM3NGU1XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX600.jpg,Imtiaz Ali,A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman.
movie_0492,Boyhood,Movie,Drama,,2014,165.0,A,English,USA,7.9,,25379975.0,,,False,2023-06-07,False,https://m.media-amazon.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_SX600.jpg,Richard Linklater,"The life of Mason, from early childhood to his arrival at college."
